journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer
Cell Metabolism,PMC13237580,2026,10.1016/j.cmet.2025.12.016,5,B,bar+points,2x2,7/8,yes,mean,inferred,none,none,medium,none,filled,centered,medium,na,multi_categorical,na,line+p_value,exact,LB,none,in_caption,yes,small,high,visceral adipose; paired points,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig5.jpg,gc_cell
Cell Metabolism,PMC13237580,2026,10.1016/j.cmet.2025.12.016,5,C,bar+points,2x2,7/8,yes,mean,inferred,none,none,medium,none,filled,centered,medium,na,multi_categorical,na,line+p_value,exact,LB,none,in_caption,yes,small,high,subcutaneous adipose,PRIVATE_REFERENCE_ONLY/corpus/PMC13237580/figures/Fig5.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,A_HSPA5,box,3,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,grey,stars_only,stars,LB,none,none,yes,small,high,"five side-by-side gene panels; grey Mock, yellow TENT5D, blue TENT5B boxes with min-max whiskers; **** above the compared box; dashed zero line",PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,A_LMAN1,box,3,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,grey,stars_only,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,A_IGLC1,box,3,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,grey,stars_only,stars,LB,none,none,yes,small,high,two **** marks (both TENT5D and TENT5B),PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,A_P4HB,box,3,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,grey,stars_only,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,A_PRDX4,box,3,unknown,no,median,caption,IQR_whiskers,caption,na,na,na,na,na,medium,multi_categorical,grey,stars_only,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,3,F_right,bar,2,caption:6,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,orange vs yellow bars with SEM caps; dashed Mock reference line at 1; * above second bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig3.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,D_right,bar,4,caption:7,no,mean,caption,SEM,caption,na,na,na,na,medium,na,greys,na,stars_only,stars,LB,outside,in_caption,yes,small,high,stacked bars (grey cytosol / white membrane) with SEM caps; **** above three of the four paralogs; legend right,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,E_BiP,bar,4,caption:6,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,three gene panels; red/blue/green/yellow bars with SEM caps; dashed Mock reference at 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,E_IgLC,bar,4,caption:6,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,mixed,LB,none,in_caption,yes,small,high,** plus a printed p=0.07,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,E_PRDX4,bar,4,caption:6,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,F_PRDX4,bar,4,caption:5,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,band intensity normalised to actin; dashed Mock line,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,1,F_IgLC,bar,4,caption:5,no,mean,caption,SEM,caption,na,na,na,na,medium,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig1.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,A_TENT5D,dot_strip+summary,9,~500 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,single_accent,na,none,none,LB,none,none,yes,medium,high,dense yellow point clouds per GO compartment with short black mean line; dashed zero line; rotated tick labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,A_TENT5B,dot_strip+summary,9,~500 each,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,single_accent,na,none,none,LB,none,none,yes,medium,high,blue counterpart,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,B_Ribosome,dot_strip+summary,2,~300/~300,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,multi_categorical,na,line+p_value,exact,LB,none,none,yes,small,high,five compartment mini panels; yellow vs blue clouds with black mean line; p=0.07 printed over a line,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,B_ER,dot_strip+summary,2,~600/~600,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,multi_categorical,na,line+stars,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,B_ERGIC,dot_strip+summary,2,~200/~200,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,multi_categorical,na,line+stars,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,B_Golgi,dot_strip+summary,2,~400/~400,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,multi_categorical,na,line+stars,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,2,B_Lysosome,dot_strip+summary,2,~300/~300,yes,mean,caption,SEM,caption,small,none,filled,jitter,na,na,multi_categorical,na,line+stars,stars,LB,none,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig2.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,6,C_right,bar,5,caption:5,no,mean,caption,SEM,caption,na,na,na,na,medium,na,greys,na,stars_only,stars,LB,outside,in_caption,yes,small,high,stacked grey cytosol / white membrane bars with SEM caps; * above MUT4; legend right,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig6.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,6,D,dot_strip+summary,4,3 each,yes,mean,caption,SEM,caption,medium,none,filled,jitter,na,na,multi_categorical,na,stars_only,stars,LB,none,in_caption,yes,small,high,coloured points per mutant with black mean line and SEM; dashed WT reference at 1; *** above three groups,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig6.jpg,gc_cell
Cell Reports,PMC13291444,2026,10.1016/j.celrep.2026.117501,6,F_right,bar,3x5,caption:6,no,mean,caption,SEM,caption,na,na,na,na,narrow,na,multi_categorical,na,stars_only,mixed,LB,inside,in_caption,yes,small,high,grouped bars (PDI/PRDX4/LC) in five green-teal shades; stars and a printed p=0.05; dashed reference at 1,PRIVATE_REFERENCE_ONLY/corpus/PMC13291444/figures/Fig6.jpg,gc_cell
Cell Metabolism,PMC13396705,2026,10.1016/j.cmet.2026.03.012,3,J,bar+points,2x2,~6 each,yes,mean,inferred,none,none,medium,none,filled,centered,medium,na,multi_categorical,na,line+p_value,exact,LB,above,none,yes,small,high,open bars with black (Tet2 wt) and blue (Tet2 ko) points connected pairwise; exact p over a short line; key above panel,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,gc_cell
Cell Metabolism,PMC13396705,2026,10.1016/j.cmet.2026.03.012,3,M,bar+points,5,3-4 each,yes,mean,inferred,none,none,medium,none,filled,centered,medium,na,multi_categorical,na,bracket+p_value,exact,LB,above,none,yes,small,high,open bars with black/blue points; four stacked brackets with exact p; +/- matrix under the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13396705/figures/Fig3.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,2,B_left,dot_strip+summary,4,caption:26-29,yes,mean,inferred,SEM,inferred,small,dark,mixed,jitter,na,na,multi_categorical,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,high,"open circles for water-Iso, filled black, red and green for treatments; short mean line with SEM; exact p values stacked above; +/- matrix under the axis",PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,2,D_left,dot_strip+summary,4,caption:12-14,yes,mean,inferred,SEM,inferred,small,dark,mixed,jitter,na,na,multi_categorical,white_or_open,p_value_only,exact,LB,none,in_caption,yes,small,high,RET model; same style as B,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,A,dot_strip+summary,5,~8 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,na,p_value_only,exact,LB,outside,none,no,small,high,z-score points coloured by bile acid with short black mean line and SEM; four stacked exact p values above; +/- treatment matrix under the axis; shared legend at top right of the figure,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,B,dot_strip+summary,5,~8 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,na,p_value_only,exact,LB,outside,none,no,small,high,LCA,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,C,dot_strip+summary,5,~8 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,na,p_value_only,exact,LB,outside,none,no,small,high,UDCA,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,D,dot_strip+summary,4,~8 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,na,p_value_only,exact,LB,outside,none,no,small,high,Tu-b-MCA,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,E,dot_strip+summary,4,~8 each,yes,mean,inferred,SEM,inferred,small,dark,mixed,jitter,na,na,multi_categorical,white_or_open,p_value_only,exact,LB,outside,none,yes,small,high,open circles for the water control group; % LAG3 in CD4 T cells,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,F,dot_strip+summary,4,~8 each,yes,mean,inferred,SEM,inferred,small,dark,mixed,jitter,na,na,multi_categorical,white_or_open,p_value_only,exact,LB,outside,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,G,dot_strip+summary,4,~8 each,yes,mean,inferred,SEM,inferred,small,dark,mixed,jitter,na,na,multi_categorical,white_or_open,p_value_only,exact,LB,outside,none,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,H_CD4,violin+points,4,~200 each,yes,median,inferred,IQR_whiskers,inferred,small,none,filled,jitter,na,narrow,multi_categorical,na,p_value_only,exact,LB,outside,none,yes,small,high,single-cell expression violins with points inside; paired CD4 and CD8 sub-panels; exact p stacked above,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,L,dot_strip+summary,~24,~20 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,black,stars_only,stars,LB,none,none,yes,large,high,long row of jittered point clouds per bile acid with black mean line and SD; dashed baseline; stars above each group,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,4,M,dot_strip+summary,2x3,~20 each,yes,mean,inferred,SEM,inferred,small,dark,filled,jitter,na,na,multi_categorical,black,p_value_only,exact,LB,none,below_category,yes,small,high,three receptor-knockout blocks each Ctl- vs Ctl+GDCA; exact p above each block,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,gc_cell
Cell Reports,PMC13506674,2026,10.1016/j.celrep.2026.117782,2,A,box+points,3,~10 each,yes,median,inferred,IQR_whiskers,inferred,medium,dark,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,none,no,medium,high,full black axis frame; orange/olive/blue boxes with dashed grey mean line inside; paired points joined by thin grey lines across categories; three stacked * brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13506674/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506674,2026,10.1016/j.celrep.2026.117782,2,B,box+points,3,~10 each,yes,median,inferred,IQR_whiskers,inferred,medium,dark,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,LB,none,none,no,medium,high,FDT violations version of A,PRIVATE_REFERENCE_ONLY/corpus/PMC13506674/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506674,2026,10.1016/j.celrep.2026.117782,4,A,box+points,2,~6/~11,yes,median,inferred,IQR_whiskers,inferred,medium,dark,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,box,none,none,no,medium,high,orange UWS vs blue MCS; dashed grey mean line inside the box; *** over a bracket; black panel frame,PRIVATE_REFERENCE_ONLY/corpus/PMC13506674/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506674,2026,10.1016/j.celrep.2026.117782,4,B,box+points,2,~6/~11,yes,median,inferred,IQR_whiskers,inferred,medium,dark,filled,centered,na,medium,multi_categorical,coloured,bracket+stars,stars,box,none,none,no,medium,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506674/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,B_male,bar,4,caption:5,no,unknown,none,none,none,na,na,na,na,wide,na,multi_categorical,na,none,none,LB,outside,in_caption,yes,small,high,100% stacked bars of pathological grade (healthy/mild/medium/severe) in blue-to-orange ramp; legend right; rotated genotype labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,B_female,bar,4,caption:5,no,unknown,none,none,none,na,na,na,na,wide,na,multi_categorical,na,none,none,LB,outside,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,C_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,"olive bars, the knockout bars filled with a dotted texture; black points; ns and ** over four stacked brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,C_female,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,purple palette for females; all ns,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,E_CD45R_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,"ns, ** and *** over stacked brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,E_CD3_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,E_CD45R_female,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,2,E_CD3_female,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506676,2026,10.1016/j.celrep.2026.117776,6,A,dot_strip+summary,5x2,~30-60 each,yes,mean,inferred,SD,inferred,small,none,filled,jitter,na,na,multi_categorical,na,line+stars,stars,LB,outside,below_category,yes,medium,high,"five protein blocks separated by dotted vertical lines, WT left and waplD right in each; points coloured per protein with black mean line and SD caps; **** over a line above each block; legend right",PRIVATE_REFERENCE_ONLY/corpus/PMC13506676/figures/Fig6.webp,gc_cell
Cell Reports,PMC13506676,2026,10.1016/j.celrep.2026.117776,6,J,bar,8x2,unknown,no,unknown,none,none,none,na,na,na,na,narrow,na,multi_categorical,na,none,none,box,above,none,yes,small,medium,paired blue (WT) and orange (waplD) bars per focus count; light horizontal gridlines; spreadsheet-style axes,PRIVATE_REFERENCE_ONLY/corpus/PMC13506676/figures/Fig6.webp,gc_cell
Cell Reports,PMC13506676,2026,10.1016/j.celrep.2026.117776,6,K,bar,7x2,unknown,no,unknown,none,none,none,na,na,na,na,narrow,na,multi_categorical,na,none,none,box,above,none,yes,small,medium,same style as J for all bivalents,PRIVATE_REFERENCE_ONLY/corpus/PMC13506676/figures/Fig6.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,A_male,bar,4,caption:5,no,unknown,none,none,none,na,na,na,na,wide,na,multi_categorical,na,none,none,LB,outside,in_caption,yes,small,high,100% stacked pathological-grade bars (blue healthy to orange severe) with light horizontal gridlines; legend right; rotated genotype labels,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,A_female,bar,4,caption:5,no,unknown,none,none,none,na,na,na,na,wide,na,multi_categorical,na,none,none,LB,outside,in_caption,yes,small,high,,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,B_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,"pale olive bars, knockout bars with dotted texture; black points; ns and ** over four stacked brackets",PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,B_female,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,"purple palette; ns, *** and **",PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,C_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,F480 area; ns and ** brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,3,D_male,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,Ki67; y axis 0-80,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig3.webp,gc_cell
Cancer Cell,PMC13471043,2026,10.1016/j.ccell.2026.06.022,7,H_right,dot_strip+summary,2x3,~25 each,yes,median,inferred,none,none,small,none,filled,jitter,na,na,multi_categorical,na,bracket+p_value,exact,LB,above,none,no,small,high,paired log10 points joined by thin lines across three time bins for PFS>=6 (blue) and PFS<6 (orange); exact p values (italic) over stacked brackets; log y axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig7.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,3,A_MDA,bar,4x3,unknown,no,mean,inferred,SEM,inferred,na,na,na,na,narrow,na,single_accent,na,bracket+stars,stars,LB,inside,none,yes,small,high,three cell-line panels; four treatments repeated at 24/72/120 h in three purple shades; SEM caps; stacked brackets with * and **; legend inside top-left; rotated treatment labels,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig03_fig3.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,3,A_MX1,bar,4x3,unknown,no,mean,inferred,SEM,inferred,na,na,na,na,narrow,na,single_accent,na,bracket+stars,stars,LB,inside,none,yes,small,high,,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig03_fig3.jpg,gc_cell
Cell reports,PMC12727680,2025,10.1016/j.celrep.2025.116604,3,A_SUM149,bar,4x3,unknown,no,mean,inferred,SEM,inferred,na,na,na,na,narrow,na,single_accent,na,bracket+stars,stars,LB,inside,none,yes,small,high,,../make_my_plot/figure_library/cell/2025_Giuntini_myc_inhibition_by_omomyc_causes_dna_dama/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,A,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,stars_only,stars,LB,outside,none,yes,small,high,orange dog-owning vs blue non-dog-owning boxes at 4/5/6 weeks with colour-matched jittered points; * above the significant week; legend right of the figure,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,B,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,stars_only,stars,LB,outside,none,no,small,high,distance; y axis does not start at zero,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,C,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,stars_only,stars,LB,outside,none,yes,small,high,* and ** above weeks 5 and 6,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,D,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,stars_only,stars,LB,outside,none,yes,small,high,** at all three weeks,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,E,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,stars_only,stars,LB,outside,none,yes,small,high,,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
iScience,PMC12767183,2025,10.1016/j.isci.2025.113948,3,F,box+points,2x3,~15 each,yes,median,inferred,IQR_whiskers,inferred,small,dark,filled,jitter,na,medium,multi_categorical,coloured,none,none,LB,outside,none,yes,small,high,tail suspension; no significant marks,../make_my_plot/figure_library/cell/2025_Miyauchi_dog_ownership_during_adolescence_alters_/figures/fig03_fig3.jpg,gc_cell
Cell Reports,PMC13506676,2026,10.1016/j.celrep.2026.117776,2,D_right,dot_strip+summary,2,~20/~30,yes,mean,inferred,SD,inferred,medium,none,filled,jitter,na,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,high,blue WT vs red waplD point clouds with black mean line and SD caps; **** over a thick line; axis labels in bold serif-free caps,PRIVATE_REFERENCE_ONLY/corpus/PMC13506676/figures/Fig2.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,B_right,bar+points,4,3-5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,ns_text,LB,none,in_caption,yes,small,high,pale olive bars with dotted texture for knockouts; black points; four ns brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
Cell Reports,PMC13506677,2026,10.1016/j.celrep.2026.117786,4,C_bottom,bar+points,4,5 each,yes,mean,caption,SEM,caption,medium,none,filled,centered,medium,na,single_accent,coloured,bracket+stars,mixed,LB,none,in_caption,yes,small,high,p21 positive cells; ns and ** over brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13506677/figures/Fig4.webp,gc_cell
