paper_id,authors,year,journal,journal_family,DOI,article_type,figure_number,panel,plot_family,local_source,license,usable_for_measurement,notes
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,1,all,line/time-course|bar/group comparison|survival,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig1.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,2,all,scatter/regression|bar/group comparison|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig2.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,3,all,bar/group comparison|PCA/UMAP|heatmap|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig3.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,4,all,box/violin|heatmap|survival|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig4.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,5,all,scatter/regression|box/violin|survival|forest/effect-size|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig5.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,6,all,scatter/regression|line/time-course|bar/group comparison|box/violin|forest/effect-size|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig6.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC11913779,"Carroll TM, Chadwick JA, Owen RP, White MJ, Kaplinsky J, Peneva I, Frangou A, Xie PF, Chang J, Roth A, Amess B, James SA, Rei M, Fuchs HS, McCann KJ, Omiyale AO, Jacobs BA, Lord SR, Norris-Bulpitt S, Dobbie ST, Griffiths L, Ramirez KA, Ricciardi T, Macri MJ, Ryan A, Venhaus RR, Van den Eynde BJ, Karydis I, Schuster-Böckler B, Middleton MR, Lu X, LUD2015-005 Project Team.",2023,Cancer Cell,Cell,10.1016/j.ccell.2023.06.006,research-article,7,all,box/violin|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC11913779/figures/Fig7.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,1,all,bar/group comparison|box/violin|PCA/UMAP|volcano/MA|heatmap|dot/bubble|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig1.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,2,all,bar/group comparison|survival|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig2.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,3,all,scatter/regression|bar/group comparison|heatmap|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig3.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,4,all,line/time-course|bar/group comparison|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig4.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,5,all,bar/group comparison|PCA/UMAP|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig5.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,6,all,line/time-course|bar/group comparison|box/violin|dot/bubble,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig6.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC12416865,"Rozalén C, Sangrador I, Avalle S, Blasco-Benito S, Tzortzi P, Sanz-Flores M, Palomeque JÁ, Torren-Duran P, Dalmau M, Brunel H, Coll-Manzano A, Pérez-Núñez I, Martos T, Servitja S, Pérez-Buira S, Chacón JI, Guerrero-Zotano Á, Martínez de Dueñas E, Guillén Y, Comerma L, Bermejo B, Bigas A, Casanova-Acebes M, Alemany A, Rojo F, Albanell J, Celià-Terrassa T.",2025,Cancer Cell,Cell,10.1016/j.ccell.2025.06.015,research-article,7,all,scatter/regression|line/time-course|bar/group comparison|box/violin|survival|forest/effect-size|dot/bubble|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC12416865/figures/Fig7.jpg,http://creativecommons.org/licenses/by/4.0/ This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,1,all,line/time-course|bar/group comparison|volcano/MA|heatmap|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig1.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,2,all,line/time-course|bar/group comparison|volcano/MA|heatmap,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig2.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,3,all,line/time-course|bar/group comparison|dot/bubble|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig3.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,4,all,line/time-course|bar/group comparison|box/violin|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig4.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,5,all,scatter/regression|line/time-course|bar/group comparison|forest/effect-size|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig5.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,6,all,scatter/regression|line/time-course|bar/group comparison|heatmap|survival|dot/bubble|categorical/composition,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig6.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,7,all,scatter/regression|line/time-course|survival|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig7.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC13471043,"Mallard de La Varende AL, Tian AL, Thomas S, Lahmar I, Messaoudene M, Li S, Motiño O, Guillaume-Dit-Taunière H, Iebba V, Hurtado Y, Pham TN, Thélémaque C, Araujo-Voces M, Suissa D, Ly P, Reich E, Vitali G, Arlunno BT, Durand S, Aprahamian F, Leduc M, Forveille S, Kepp O, de la Calle-Fabregat C, Schippers A, Wagner N, Fournier PE, Honda K, Marmorino F, Cremolini C, Maleki Vareki S, Lenehan JG, Marabelle A, Danlos FX, Deligne M, Truntzer C, Ghiringhelli F, Ree AH, Bousquet PA, Meltzer S, Ginhoux F, Rummel D, Fu Y, Quinn RA, Alves Costa Silva C, Iacovelli R, Ciccarese C, Porcari S, Elkrief A, Routy B, Ianiro G, Derosa L, Kroemer G, Fidelle M, Zitvogel L.",2026,Cancer Cell,Cell,10.1016/j.ccell.2026.06.022,research-article,8,all,scatter/regression|line/time-course|bar/group comparison|box/violin|forest/effect-size,PRIVATE_REFERENCE_ONLY/corpus/PMC13471043/figures/Fig8.jpg,http://creativecommons.org/licenses/by-nc/4.0/ This is an open access article under the CC BY-NC license (http://creativecommons.org/licenses/by-nc/4.0/).,yes,caption-based classification
PMC10754148,"Libé-Philippot B, Lejeune A, Wierda K, Louros N, Erkol E, Vlaeminck I, Beckers S, Gaspariunaite V, Bilheu A, Konstantoulea K, Nyitrai H, De Vleeschouwer M, Vennekens KM, Vidal N, Bird TW, Soto DC, Jaspers T, Dewilde M, Dennis MY, Rousseau F, Comoletti D, Schymkowitz J, Theys T, de Wit J, Vanderhaeghen P.",2023,Cell,Cell,10.1016/j.cell.2023.11.028,research-article,1,all,box/violin|categorical/composition|microscopy/other,PRIVATE_REFERENCE_ONLY/corpus/PMC10754148/figures/Fig1.jpg,http://creativecommons.org/licenses/by-nc-nd/4.0/ This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,yes,caption-based classification
