preset_id,preset_name,plot_type,target_width_mm,status,n_text,overlapping_text_pairs,clipped_text,legend_overlaps_data,legend_overlap_fraction,min_font_pt,min_font_role,effective_min_font_pt,tight_width_mm,tight_height_mm,width_deviation_pct,max_tick_labels_on_one_axis,publication_score,publication_level,render_warnings,issues,preview_png
single_57mm_S,Single column 57 mm (S),swimmer_plot,57.0,WARN,34,0,0,True,0.499,6.5,tick,6.82,54.3,149.0,-4.7,20,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,legend covers data (50% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/swimmer_plot.png
single_57mm_S,Single column 57 mm (S),spider_plot,57.0,FAIL,19,1,0,True,0.625,6.5,tick,8.0,46.3,39.7,-18.8,7,52,warn,,1 overlapping text pair(s); legend covers data (62% of legend box); exported width 46.3 mm deviates -19% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/spider_plot.png
single_57mm_S,Single column 57 mm (S),sankey_plot,57.0,FAIL,24,0,0,False,0.0,6.5,tick,2.66,139.5,89.9,144.7,10,88,warn,"Style control 'legend_pt' flows have no axes, markers or lines in the plot sense | Style control 'line_width_pt' flows have no axes, markers or lines in the plot s | Style control 'marker_size' flows have no axes, markers or lines in the plot sen",smallest text 2.66 pt at 57.0 mm (minimum 5.0 pt; role tick); exported width 139.5 mm deviates +145% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/sankey_plot.png
single_57mm_S,Single column 57 mm (S),embedding_scatter,57.0,WARN,19,0,0,True,0.583,6.5,tick,8.18,45.3,33.3,-20.5,6,52,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,legend covers data (58% of legend box); exported width 45.3 mm deviates -20% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/embedding_scatter.png
single_57mm_S,Single column 57 mm (S),hierarchical_clustering,57.0,FAIL,55,18,0,True,1.0,6.0,tick,8.16,41.9,155.4,-26.5,30,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,18 overlapping text pair(s); legend covers data (100% of legend box); exported width 41.9 mm deviates -26% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/hierarchical_clustering.png
single_57mm_S,Single column 57 mm (S),network_graph,57.0,FAIL,23,0,0,False,0.0,6.5,legend,4.49,82.5,93.9,44.7,0,100,pass,Style control 'line_width_pt' does not apply to network plots (they have no axes | Style control 'marker_size' does not apply to network plots (they have no axes; ,smallest text 4.49 pt at 57.0 mm (minimum 5.0 pt; role legend); exported width 82.5 mm deviates +45% from target 57.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/network_graph.png
single_57mm_S,Single column 57 mm (S),chord_diagram,57.0,PASS,22,0,0,False,0.0,6.5,tick,6.77,54.7,54.7,-4.0,7,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_57mm_S/chord_diagram.png
single_85mm_C,Single column 85 mm (C),barplot_with_error_bar,85.0,PASS,12,0,0,False,0.0,6.5,tick,6.91,80.0,63.0,-5.9,6,76,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/barplot_with_error_bar.png
single_85mm_C,Single column 85 mm (C),grouped_barplot_with_error_bar,85.0,WARN,17,0,0,False,0.042,6.5,tick,8.63,64.0,54.5,-24.7,10,76,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,exported width 64.0 mm deviates -25% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/grouped_barplot_with_error_bar.png
single_85mm_C,Single column 85 mm (C),heatmap_clustered_matrix,85.0,PASS,52,0,0,False,0.0,6.5,tick,6.91,80.0,157.6,-5.9,30,76,warn,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D | Style control 'line_width_pt' heatmaps use a continuous colormap, not per-point  | Style control 'marker_size' heatmaps use a continuous colormap, not per-point ma",,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/heatmap_clustered_matrix.png
single_85mm_C,Single column 85 mm (C),volcano_plot,85.0,FAIL,32,2,0,False,0.042,6.5,tick,5.95,92.9,69.8,9.3,8,76,warn,Style control 'palette_name' a volcano colours points by significance class (up  | Style control 'line_width_pt' a volcano colours points by significance class (up,2 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/volcano_plot.png
single_85mm_C,Single column 85 mm (C),scatterplot_with_regression,85.0,FAIL,20,1,0,False,0.0,6.5,tick,7.15,77.3,59.4,-9.1,8,76,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/scatterplot_with_regression.png
single_85mm_C,Single column 85 mm (C),boxplot_or_violin_with_points,85.0,PASS,15,0,0,False,0.0,6.5,tick,6.91,80.0,63.0,-5.9,10,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/boxplot_or_violin_with_points.png
single_85mm_C,Single column 85 mm (C),lineplot_timecourse_with_error_band,85.0,PASS,23,0,0,False,0.125,6.5,tick,6.91,80.0,54.5,-5.9,9,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/lineplot_timecourse_with_error_band.png
single_85mm_C,Single column 85 mm (C),ridge_or_density_plot,85.0,PASS,13,0,0,False,0.0,6.5,tick,6.91,80.0,71.5,-5.9,8,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/ridge_or_density_plot.png
single_85mm_C,Single column 85 mm (C),histogram_distribution,85.0,PASS,19,0,0,False,0.0,6.5,tick,6.91,80.0,42.8,-5.9,6,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/histogram_distribution.png
single_85mm_C,Single column 85 mm (C),enrichment_dotplot,85.0,PASS,28,0,0,False,0.0,6.5,tick,7.12,77.6,60.4,-8.7,12,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/enrichment_dotplot.png
single_85mm_C,Single column 85 mm (C),kaplan_meier_survival_curve,85.0,PASS,21,0,0,False,0.0,6.5,tick,6.91,80.0,63.0,-5.9,9,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/kaplan_meier_survival_curve.png
single_85mm_C,Single column 85 mm (C),stacked_bar_composition,85.0,WARN,45,0,0,True,0.698,6.5,tick,6.91,80.0,54.5,-5.9,30,76,warn,Style control 'line_width_pt' stacked bars have no markers or data lines; it was | Style control 'marker_size' stacked bars have no markers or data lines; it was i,legend covers data (70% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/stacked_bar_composition.png
single_85mm_C,Single column 85 mm (C),waterfall_plot,85.0,WARN,16,0,0,True,0.167,6.5,tick,10.92,50.6,46.0,-40.5,10,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,legend covers data (17% of legend box); exported width 50.6 mm deviates -40% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/waterfall_plot.png
single_85mm_C,Single column 85 mm (C),pca_scatter_from_matrix,85.0,PASS,20,0,0,False,0.0,6.5,tick,6.91,80.0,67.3,-5.9,7,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/pca_scatter_from_matrix.png
single_85mm_C,Single column 85 mm (C),oncoprint_mutation_heatmap,85.0,WARN,17,0,0,True,0.973,6.5,tick,9.92,55.7,54.5,-34.5,10,76,warn,"Style control 'line_width_pt' oncoprints use categorical mutation colors, not ma | Style control 'marker_size' oncoprints use categorical mutation colors, not mark",legend covers data (97% of legend box); exported width 55.7 mm deviates -34% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/oncoprint_mutation_heatmap.png
single_85mm_C,Single column 85 mm (C),lollipop_mutation_plot,85.0,FAIL,24,5,0,True,0.333,6.5,tick,8.02,68.9,35.3,-18.9,6,52,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,5 overlapping text pair(s); legend covers data (33% of legend box); exported width 68.9 mm deviates -19% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/lollipop_mutation_plot.png
single_85mm_C,Single column 85 mm (C),roc_curve,85.0,PASS,17,0,0,False,0.0,6.5,tick,6.75,81.8,80.0,-3.8,7,76,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/roc_curve.png
single_85mm_C,Single column 85 mm (C),forest_plot,85.0,PASS,16,0,0,False,0.0,6.5,tick,6.91,80.0,54.5,-5.9,9,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'marker_size' does not apply to this plot type; it was ignored for | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/forest_plot.png
single_85mm_C,Single column 85 mm (C),dot_strip_plot,85.0,PASS,15,0,0,False,0.0,6.5,tick,6.91,80.0,56.2,-5.9,10,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/dot_strip_plot.png
single_85mm_C,Single column 85 mm (C),beeswarm_plot,85.0,PASS,13,0,0,False,0.0,6.5,tick,6.91,80.0,56.2,-5.9,8,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/beeswarm_plot.png
single_85mm_C,Single column 85 mm (C),paired_slopegraph,85.0,PASS,13,0,0,False,0.0,6.5,tick,6.91,80.0,67.3,-5.9,9,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/paired_slopegraph.png
single_85mm_C,Single column 85 mm (C),raincloud_plot,85.0,PASS,12,0,0,False,0.0,6.5,tick,6.91,80.0,56.2,-5.9,7,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/raincloud_plot.png
single_85mm_C,Single column 85 mm (C),hierarchical_dendrogram,85.0,PASS,31,0,0,False,0.0,6.5,tick,6.91,80.0,47.7,-5.9,24,76,warn,Style control 'legend_pt' a dendrogram has no markers; branch width follows the  | Style control 'line_width_pt' a dendrogram has no markers; branch width follows  | Style control 'marker_size' a dendrogram has no markers; branch width follows th,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/hierarchical_dendrogram.png
single_85mm_C,Single column 85 mm (C),ma_plot,85.0,FAIL,32,8,2,True,0.167,6.5,tick,7.14,77.4,56.4,-8.9,9,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,8 overlapping text pair(s); 2 clipped annotation(s); legend covers data (17% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/ma_plot.png
single_85mm_C,Single column 85 mm (C),manhattan_plot,85.0,PASS,33,0,0,False,0.125,6.5,tick,6.91,80.0,37.5,-5.9,23,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/manhattan_plot.png
single_85mm_C,Single column 85 mm (C),qq_plot,85.0,PASS,23,0,0,False,0.0,6.5,tick,6.91,80.0,73.2,-5.9,10,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/qq_plot.png
single_85mm_C,Single column 85 mm (C),bland_altman_plot,85.0,FAIL,20,1,0,False,0.0,6.5,tick,6.91,80.0,56.2,-5.9,9,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/bland_altman_plot.png
single_85mm_C,Single column 85 mm (C),precision_recall_curve,85.0,PASS,18,0,0,False,0.0,6.5,tick,6.75,81.8,80.0,-3.8,7,76,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/precision_recall_curve.png
single_85mm_C,Single column 85 mm (C),confusion_matrix,85.0,PASS,26,0,0,False,0.0,6.5,tick,6.91,80.0,80.0,-5.9,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/confusion_matrix.png
single_85mm_C,Single column 85 mm (C),calibration_plot,85.0,PASS,20,0,0,False,0.0,6.5,tick,6.87,80.4,78.6,-5.4,8,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/calibration_plot.png
single_85mm_C,Single column 85 mm (C),dose_response_curve,85.0,FAIL,22,1,0,False,0.0,6.5,tick,8.73,63.3,56.1,-25.5,9,76,warn,,1 overlapping text pair(s); exported width 63.3 mm deviates -26% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/dose_response_curve.png
single_85mm_C,Single column 85 mm (C),upset_plot,85.0,FAIL,36,0,0,False,0.0,6.5,tick,4.26,129.7,132.0,52.6,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,smallest text 4.26 pt at 85.0 mm (minimum 5.0 pt; role tick); exported width 129.7 mm deviates +53% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/upset_plot.png
single_85mm_C,Single column 85 mm (C),swimmer_plot,85.0,PASS,34,0,0,False,0.049,6.5,tick,7.27,76.0,149.0,-10.6,20,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/swimmer_plot.png
single_85mm_C,Single column 85 mm (C),spider_plot,85.0,WARN,19,0,0,True,0.167,6.5,tick,8.66,63.8,55.3,-24.9,7,76,warn,,legend covers data (17% of legend box); exported width 63.8 mm deviates -25% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/spider_plot.png
single_85mm_C,Single column 85 mm (C),sankey_plot,85.0,FAIL,24,0,0,False,0.0,6.5,tick,3.96,139.5,89.9,64.1,10,88,warn,"Style control 'legend_pt' flows have no axes, markers or lines in the plot sense | Style control 'line_width_pt' flows have no axes, markers or lines in the plot s | Style control 'marker_size' flows have no axes, markers or lines in the plot sen",smallest text 3.96 pt at 85.0 mm (minimum 5.0 pt; role tick); exported width 139.5 mm deviates +64% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/sankey_plot.png
single_85mm_C,Single column 85 mm (C),embedding_scatter,85.0,FAIL,21,1,0,True,0.375,6.5,tick,8.84,62.5,45.5,-26.5,8,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,1 overlapping text pair(s); legend covers data (38% of legend box); exported width 62.5 mm deviates -26% from target 85.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/embedding_scatter.png
single_85mm_C,Single column 85 mm (C),hierarchical_clustering,85.0,WARN,59,0,0,True,1.0,6.0,tick,6.38,80.0,155.4,-5.9,30,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,legend covers data (100% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/hierarchical_clustering.png
single_85mm_C,Single column 85 mm (C),network_graph,85.0,PASS,23,0,0,False,0.0,6.5,legend,6.7,82.5,93.9,-2.9,0,100,pass,Style control 'line_width_pt' does not apply to network plots (they have no axes | Style control 'marker_size' does not apply to network plots (they have no axes; ,,../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/network_graph.png
single_85mm_C,Single column 85 mm (C),chord_diagram,85.0,FAIL,24,1,0,False,0.0,6.5,tick,6.77,81.6,81.6,-4.0,9,88,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_85mm_C/chord_diagram.png
single_89mm_N,Single column 89 mm (N),barplot_with_error_bar,89.0,PASS,12,0,0,False,0.0,5.5,tick,5.77,84.8,67.0,-4.7,6,76,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/barplot_with_error_bar.png
single_89mm_N,Single column 89 mm (N),grouped_barplot_with_error_bar,89.0,WARN,17,0,0,False,0.0,5.5,tick,7.45,65.7,56.3,-26.2,10,76,warn,Style control 'line_width_pt' bars have no markers or data lines; error-bar and ,exported width 65.7 mm deviates -26% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/grouped_barplot_with_error_bar.png
single_89mm_N,Single column 89 mm (N),heatmap_clustered_matrix,89.0,PASS,52,0,0,False,0.0,5.5,tick,5.77,84.8,158.4,-4.7,30,76,warn,"Using 12 value column(s): ['Ctrl_1', 'Ctrl_2', 'Ctrl_3', 'Ctrl_4', 'DrugA_1', 'D | Style control 'line_width_pt' heatmaps use a continuous colormap, not per-point  | Style control 'marker_size' heatmaps use a continuous colormap, not per-point ma",,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/heatmap_clustered_matrix.png
single_89mm_N,Single column 89 mm (N),volcano_plot,89.0,FAIL,32,3,0,False,0.0,5.5,tick,5.27,92.9,72.2,4.4,8,76,warn,Style control 'palette_name' a volcano colours points by significance class (up  | Style control 'line_width_pt' a volcano colours points by significance class (up,3 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/volcano_plot.png
single_89mm_N,Single column 89 mm (N),scatterplot_with_regression,89.0,FAIL,25,1,0,False,0.0,5.5,tick,6.33,77.3,61.6,-13.1,11,76,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/scatterplot_with_regression.png
single_89mm_N,Single column 89 mm (N),boxplot_or_violin_with_points,89.0,PASS,15,0,0,False,0.0,5.5,tick,5.77,84.8,67.0,-4.7,10,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/boxplot_or_violin_with_points.png
single_89mm_N,Single column 89 mm (N),lineplot_timecourse_with_error_band,89.0,PASS,23,0,0,False,0.042,5.5,tick,5.77,84.8,58.1,-4.7,9,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/lineplot_timecourse_with_error_band.png
single_89mm_N,Single column 89 mm (N),ridge_or_density_plot,89.0,PASS,13,0,0,False,0.0,5.5,tick,5.77,84.8,75.9,-4.7,8,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/ridge_or_density_plot.png
single_89mm_N,Single column 89 mm (N),histogram_distribution,89.0,FAIL,23,1,0,False,0.0,5.5,tick,5.77,84.8,45.8,-4.7,6,76,warn,,1 overlapping text pair(s),../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/histogram_distribution.png
single_89mm_N,Single column 89 mm (N),enrichment_dotplot,89.0,PASS,34,0,0,False,0.0,5.5,tick,5.77,84.9,65.1,-4.6,12,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/enrichment_dotplot.png
single_89mm_N,Single column 89 mm (N),kaplan_meier_survival_curve,89.0,PASS,21,0,0,False,0.0,5.5,tick,5.77,84.8,67.0,-4.7,9,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/kaplan_meier_survival_curve.png
single_89mm_N,Single column 89 mm (N),stacked_bar_composition,89.0,WARN,45,0,0,True,0.645,5.5,tick,5.77,84.8,58.1,-4.7,30,76,warn,Style control 'line_width_pt' stacked bars have no markers or data lines; it was | Style control 'marker_size' stacked bars have no markers or data lines; it was i,legend covers data (65% of legend box),../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/stacked_bar_composition.png
single_89mm_N,Single column 89 mm (N),waterfall_plot,89.0,WARN,16,0,0,False,0.0,5.5,tick,8.25,59.3,49.2,-33.4,10,88,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,exported width 59.3 mm deviates -33% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/waterfall_plot.png
single_89mm_N,Single column 89 mm (N),pca_scatter_from_matrix,89.0,PASS,20,0,0,False,0.0,5.5,tick,5.77,84.8,71.5,-4.7,7,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/pca_scatter_from_matrix.png
single_89mm_N,Single column 89 mm (N),oncoprint_mutation_heatmap,89.0,WARN,17,0,0,True,0.961,5.5,tick,7.64,64.1,58.1,-28.0,10,88,warn,"Style control 'line_width_pt' oncoprints use categorical mutation colors, not ma | Style control 'marker_size' oncoprints use categorical mutation colors, not mark",legend covers data (96% of legend box); exported width 64.1 mm deviates -28% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/oncoprint_mutation_heatmap.png
single_89mm_N,Single column 89 mm (N),lollipop_mutation_plot,89.0,FAIL,27,1,0,False,0.125,5.5,tick,6.71,73.0,36.3,-18.0,8,64,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,1 overlapping text pair(s); exported width 73.0 mm deviates -18% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/lollipop_mutation_plot.png
single_89mm_N,Single column 89 mm (N),roc_curve,89.0,PASS,17,0,0,False,0.0,5.5,tick,5.71,85.8,84.8,-3.6,7,76,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/roc_curve.png
single_89mm_N,Single column 89 mm (N),forest_plot,89.0,PASS,16,0,0,False,0.0,5.5,tick,5.77,84.8,58.1,-4.7,9,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'marker_size' does not apply to this plot type; it was ignored for | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/forest_plot.png
single_89mm_N,Single column 89 mm (N),dot_strip_plot,89.0,PASS,15,0,0,False,0.0,5.5,tick,5.77,84.8,59.9,-4.7,10,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/dot_strip_plot.png
single_89mm_N,Single column 89 mm (N),beeswarm_plot,89.0,PASS,13,0,0,False,0.0,5.5,tick,5.77,84.8,59.9,-4.7,8,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/beeswarm_plot.png
single_89mm_N,Single column 89 mm (N),paired_slopegraph,89.0,PASS,13,0,0,False,0.0,5.5,tick,5.77,84.8,71.5,-4.7,9,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/paired_slopegraph.png
single_89mm_N,Single column 89 mm (N),raincloud_plot,89.0,PASS,12,0,0,False,0.0,5.5,tick,5.77,84.8,59.9,-4.7,7,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/raincloud_plot.png
single_89mm_N,Single column 89 mm (N),hierarchical_dendrogram,89.0,PASS,35,0,0,False,0.0,5.5,tick,5.77,84.8,51.0,-4.7,24,76,warn,Style control 'legend_pt' a dendrogram has no markers; branch width follows the  | Style control 'line_width_pt' a dendrogram has no markers; branch width follows  | Style control 'marker_size' a dendrogram has no markers; branch width follows th,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/hierarchical_dendrogram.png
single_89mm_N,Single column 89 mm (N),ma_plot,89.0,FAIL,32,3,1,False,0.125,5.5,tick,6.3,77.7,58.0,-12.7,9,64,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,3 overlapping text pair(s); 1 clipped annotation(s),../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/ma_plot.png
single_89mm_N,Single column 89 mm (N),manhattan_plot,89.0,PASS,33,0,0,False,0.083,5.5,tick,5.77,84.8,40.3,-4.7,23,64,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/manhattan_plot.png
single_89mm_N,Single column 89 mm (N),qq_plot,89.0,PASS,23,0,0,False,0.0,5.5,tick,5.77,84.8,77.7,-4.7,10,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/qq_plot.png
single_89mm_N,Single column 89 mm (N),bland_altman_plot,89.0,PASS,20,0,0,False,0.0,5.5,tick,5.78,84.7,59.9,-4.8,9,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/bland_altman_plot.png
single_89mm_N,Single column 89 mm (N),precision_recall_curve,89.0,PASS,18,0,0,False,0.0,5.5,tick,5.71,85.8,84.8,-3.6,7,76,warn,Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/precision_recall_curve.png
single_89mm_N,Single column 89 mm (N),confusion_matrix,89.0,PASS,26,0,0,False,0.0,5.5,tick,5.77,84.8,84.8,-4.7,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'line_width_pt' does not apply to this plot type; it was ignored f | Style control 'marker_size' does not apply to this plot type; it was ignored for,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/confusion_matrix.png
single_89mm_N,Single column 89 mm (N),calibration_plot,89.0,PASS,20,0,0,False,0.0,5.5,tick,5.75,85.1,84.1,-4.4,8,76,warn,,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/calibration_plot.png
single_89mm_N,Single column 89 mm (N),dose_response_curve,89.0,FAIL,22,1,0,False,0.0,5.5,tick,7.52,65.1,58.0,-26.9,9,76,warn,,1 overlapping text pair(s); exported width 65.1 mm deviates -27% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/dose_response_curve.png
single_89mm_N,Single column 89 mm (N),upset_plot,89.0,FAIL,36,0,0,False,0.0,5.5,tick,3.85,127.1,131.8,42.8,8,76,warn,Style control 'legend_pt' does not apply to this plot type; it was ignored for t | Style control 'legend_outside' does not apply to this plot type; it was ignored ,smallest text 3.85 pt at 89.0 mm (minimum 5.0 pt; role tick); exported width 127.1 mm deviates +43% from target 89.0 mm,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/upset_plot.png
single_89mm_N,Single column 89 mm (N),swimmer_plot,89.0,PASS,34,0,0,False,0.006,5.5,tick,6.24,78.4,148.7,-11.9,20,76,warn,Style control 'line_width_pt' does not apply to this plot type; it was ignored f,,../../../../../../tmp/jp_qc_merged2/previews/single_89mm_N/swimmer_plot.png
